url,http_status,canonical,title,title_length,description,description_length,h1,robots,jsonld_types,incoming_source_pages,click_depth_from_home,html_bytes,main_words,note
https://sk-rosa.ru/vybor-kraski-airless-painting,200,https://sk-rosa.ru/vybor-kraski-airless-painting,Краска для безвоздушной покраски | ROSA,39,"Как выбрать краску для безвоздушной покраски: типы составов, вязкость, подбор сопла, подготовка основания и частые ошибки.",122,Как выбрать краску для безвоздушной покраски в Москве в 2026 году,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; Blog; BlogPosting; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; OpeningHoursSpecification; Person; PostalAddress; Question; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",53,1,117159,3537,
https://sk-rosa.ru/shtukaturka-guide,200,https://sk-rosa.ru/shtukaturka-guide,Как правильно штукатурить стены | ROSA,38,"Пошаговое руководство по штукатурке стен в квартире. Как выбрать смесь, подготовить поверхность, нанести штукатурку и избежать типичных ошибок.",143,Как правильно штукатурить стены: пошаговое руководство,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; Blog; BlogPosting; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; OpeningHoursSpecification; Person; PostalAddress; Question; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",51,1,66281,964,
https://sk-rosa.ru/mashinnaya-ili-ruchnaya-shtukaturka,200,https://sk-rosa.ru/mashinnaya-ili-ruchnaya-shtukaturka,Машинная или ручная штукатурка | ROSA,37,"Сравнение механизированного (машинного) и ручного оштукатуривания стен. Когда выбрать штукатурную станцию для скорости, а когда шпатель для точности в квартире или доме.",169,Механизированная (машинная) или ручная штукатурка: что лучше для ремонта,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; Blog; BlogPosting; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; OpeningHoursSpecification; Person; PostalAddress; Question; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",51,1,64741,915,
https://sk-rosa.ru/vybor-shtukaturki,200,https://sk-rosa.ru/vybor-shtukaturki,Какую штукатурку выбрать для стен | ROSA,40,"Гипсовая, цементная или полимерная штукатурка — полный гид по выбору для стен. Виды, факторы, расчёт расхода, топ-бренды 2026, типичные ошибки. Опыт 6 лет.",155,Какую штукатурку выбрать для стен: полный гид от мастеров,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; Blog; BlogPosting; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; OpeningHoursSpecification; Person; PostalAddress; Question; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",50,1,102106,2512,
https://sk-rosa.ru/plastering-balashikha,200,https://sk-rosa.ru/plastering-balashikha,Штукатурка стен в Балашихе от 600 ₽/м² | ROSA,45,"Машинная штукатурка стен в Балашихе: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",116,Механизированная штукатурка стен в Балашихе,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,123811,1939,
https://sk-rosa.ru/plastering-khimki,200,https://sk-rosa.ru/plastering-khimki,Штукатурка стен в Химках от 600 ₽/м² | ROSA,43,"Машинная штукатурка стен в Химках: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",114,Механизированная штукатурка стен в Химках,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,123422,1934,
https://sk-rosa.ru/plastering-podolsk,200,https://sk-rosa.ru/plastering-podolsk,Штукатурка стен в Подольске от 600 ₽/м² | ROSA,46,"Цементная штукатурка санузла в Подольске от 600 ₽/м². Подготовка основания, геометрия под плитку, трубы и совместимость с гидроизоляцией.",137,Механизированная штукатурка стен в Подольске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,117086,1512,
https://sk-rosa.ru/plastering-lyubertsy,200,https://sk-rosa.ru/plastering-lyubertsy,Штукатурка стен в Люберцах от 600 ₽/м² | ROSA,45,"Машинная штукатурка стен в Люберцах: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",116,Механизированная штукатурка стен в Люберцах,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",14,2,123500,1927,
https://sk-rosa.ru/plastering-mytishchi,200,https://sk-rosa.ru/plastering-mytishchi,Штукатурка стен в Мытищах от 600 ₽/м² | ROSA,44,"Штукатурка стен под покраску в Мытищах от 600 ₽/м². Категория подготовки, рабочее освещение, плоскость, углы и передача под шпаклёвку.",134,Механизированная штукатурка стен в Мытищах,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,117353,1539,
https://sk-rosa.ru/plastering-krasnogorsk,200,https://sk-rosa.ru/plastering-krasnogorsk,Штукатурка стен в Красногорске от 600 ₽/м² | ROSA,49,"Механизированная штукатурка в Красногорске от 600 ₽/м². План разгрузки и подачи смеси, защита лифта, вода, электричество и поэтажная уборка.",140,Механизированная штукатурка стен в Красногорске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,117637,1539,
https://sk-rosa.ru/plastering-elektrostal,200,https://sk-rosa.ru/plastering-elektrostal,Штукатурка стен в Электростали от 600 ₽/м² | ROSA,49,"Машинная штукатурка стен в Электростали: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",120,Механизированная штукатурка стен в Электростали,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,124273,1941,
https://sk-rosa.ru/plastering-vidnoe,200,https://sk-rosa.ru/plastering-vidnoe,Штукатурка стен в Видном от 600 ₽/м² | ROSA,43,"Машинная штукатурка стен в Видном: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",114,Механизированная штукатурка стен в Видном,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",8,2,123292,1936,
https://sk-rosa.ru/plastering-domodedovo,200,https://sk-rosa.ru/plastering-domodedovo,Штукатурка стен в Домодедове от 600 ₽/м² | ROSA,47,"Машинная штукатурка стен в Домодедове: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",118,Механизированная штукатурка стен в Домодедове,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,124186,1949,
https://sk-rosa.ru/plastering-dolgoprudny,200,https://sk-rosa.ru/plastering-dolgoprudny,Штукатурка стен в Долгопрудном от 600 ₽/м² | ROSA,49,"Машинная штукатурка стен в Долгопрудном: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",120,Механизированная штукатурка стен в Долгопрудном,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,124065,1940,
https://sk-rosa.ru/plastering-shchelkovo,200,https://sk-rosa.ru/plastering-shchelkovo,Штукатурка стен в Щёлкове от 600 ₽/м² | ROSA,44,"Машинная штукатурка стен в Щёлкове: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",115,Механизированная штукатурка стен в Щёлкове,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,123567,1933,
https://sk-rosa.ru/plastering-pushkino,200,https://sk-rosa.ru/plastering-pushkino,Штукатурка стен в Пушкине от 600 ₽/м² | ROSA,44,"Штукатурка откосов и проёмов в Пушкине от 600 ₽/м². Размеры под окна и двери, углы, примыкания, утепление узлов и поштучный расчёт.",131,Механизированная штукатурка стен в Пушкине,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,116817,1525,
https://sk-rosa.ru/plastering-ramenskoe,200,https://sk-rosa.ru/plastering-ramenskoe,Штукатурка стен в Раменском от 600 ₽/м² | ROSA,46,"Машинная штукатурка стен в Раменском: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",117,Механизированная штукатурка стен в Раменском,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,123894,1935,
https://sk-rosa.ru/plastering-noginsk,200,https://sk-rosa.ru/plastering-noginsk,Штукатурка стен в Ногинске от 600 ₽/м² | ROSA,45,"Штукатурка высоких стен в Ногинске от 600 ₽/м². Подмости, деление на захватки, подача смеси, контроль вертикали и безопасная приёмка.",133,Механизированная штукатурка стен в Ногинске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,116857,1524,
https://sk-rosa.ru/plastering-istra,200,https://sk-rosa.ru/plastering-istra,Штукатурка стен в Истре от 600 ₽/м² | ROSA,42,"Машинная штукатурка стен в Истре: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",113,Механизированная штукатурка стен в Истре,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,123164,1927,
https://sk-rosa.ru/plastering-naro-fominsk,200,https://sk-rosa.ru/plastering-naro-fominsk,Штукатурка стен в Наро-Фоминске от 600 ₽/м² | ROSA,50,"Машинная штукатурка стен в Наро-Фоминске: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",121,Механизированная штукатурка стен в Наро-Фоминске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,124127,1935,
https://sk-rosa.ru/plastering-aprelevka,200,https://sk-rosa.ru/plastering-aprelevka,Штукатурка стен в Апрелевке от 600 ₽/м² | ROSA,46,"Штукатурка стен в Апрелевке от 600 ₽/м². Подготовка газобетона и кладки, контроль влажности, выбор грунта и смеси, армирование узлов и приёмка геометрии.",153,Механизированная штукатурка стен в Апрелевке,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",8,2,117852,1555,
https://sk-rosa.ru/plastering-bronnitsy,200,https://sk-rosa.ru/plastering-bronnitsy,Штукатурка стен в Бронницах от 600 ₽/м² | ROSA,46,"Машинная штукатурка стен в Бронницах: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",117,Механизированная штукатурка стен в Бронницах,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,123697,1929,
https://sk-rosa.ru/plastering-volokolamsk,200,https://sk-rosa.ru/plastering-volokolamsk,Штукатурка стен в Волоколамске от 600 ₽/м² | ROSA,49,"Машинная штукатурка стен в Волоколамске: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",120,Механизированная штукатурка стен в Волоколамске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",7,2,124030,1928,
https://sk-rosa.ru/plastering-voskresensk,200,https://sk-rosa.ru/plastering-voskresensk,Штукатурка стен в Воскресенске от 600 ₽/м² | ROSA,49,"Машинная штукатурка стен в Воскресенске: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",120,Механизированная штукатурка стен в Воскресенске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,124105,1938,
https://sk-rosa.ru/plastering-golitsyino,200,https://sk-rosa.ru/plastering-golitsyino,Штукатурка стен в Голицыно от 600 ₽/м² | ROSA,45,"Машинная штукатурка стен в Голицыно: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",116,Механизированная штукатурка стен в Голицыно,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,123769,1937,
https://sk-rosa.ru/plastering-dmitrov,200,https://sk-rosa.ru/plastering-dmitrov,Штукатурка стен в Дмитрове от 600 ₽/м² | ROSA,45,"Машинная штукатурка стен в Дмитрове: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",116,Механизированная штукатурка стен в Дмитрове,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,123427,1919,
https://sk-rosa.ru/plastering-egorievsk,200,https://sk-rosa.ru/plastering-egorievsk,Штукатурка стен в Егорьевске от 600 ₽/м² | ROSA,47,"Машинная штукатурка стен в Егорьевске: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",118,Механизированная штукатурка стен в Егорьевске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,123806,1923,
https://sk-rosa.ru/plastering-zheleznodorozhny,200,https://sk-rosa.ru/plastering-zheleznodorozhny,Штукатурка стен в Железнодорожном от 600 ₽/м² | ROSA,52,"Штукатурка старых стен в Железнодорожном от 600 ₽/м². Снятие непрочных слоёв, проверка кирпича и бетона, трещин и совместимости основания.",138,Механизированная штукатурка стен в Железнодорожном,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",7,2,117754,1528,
https://sk-rosa.ru/plastering-zhukovsky,200,https://sk-rosa.ru/plastering-zhukovsky,Штукатурка стен в Жуковском от 600 ₽/м² | ROSA,46,"Машинная штукатурка стен в Жуковском: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",117,Механизированная штукатурка стен в Жуковском,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,123680,1925,
https://sk-rosa.ru/plastering-zaraysk,200,https://sk-rosa.ru/plastering-zaraysk,Штукатурка стен в Зарайске от 600 ₽/м² | ROSA,45,"Машинная штукатурка стен в Зарайске: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",116,Механизированная штукатурка стен в Зарайске,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,123400,1918,
https://sk-rosa.ru/plastering-zvenigorod,200,https://sk-rosa.ru/plastering-zvenigorod,Штукатурка стен в Звенигороде от 600 ₽/м² | ROSA,48,"Фасадная штукатурка в Звенигороде от 600 ₽/м². Проверка основания, цоколя и примыканий, погодные условия, пробный участок и защита от воды.",139,Механизированная штукатурка стен в Звенигороде,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",10,2,116989,1510,
https://sk-rosa.ru/plastering-ivanteevka,200,https://sk-rosa.ru/plastering-ivanteevka,Штукатурка стен в Ивантеевке от 600 ₽/м² | ROSA,47,"Машинная штукатурка стен в Ивантеевке: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",118,Механизированная штукатурка стен в Ивантеевке,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",9,2,123784,1927,
https://sk-rosa.ru/plastering-kashira,200,https://sk-rosa.ru/plastering-kashira,Штукатурка стен в Кашире от 600 ₽/м² | ROSA,43,"Машинная штукатурка стен в Кашире: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",114,Механизированная штукатурка стен в Кашире,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",8,2,123429,1937,
https://sk-rosa.ru/plastering-kolomna,200,https://sk-rosa.ru/plastering-kolomna,Штукатурка стен в Коломне от 600 ₽/м² | ROSA,44,"Машинная штукатурка стен в Коломне: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",115,Механизированная штукатурка стен в Коломне,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",12,2,123472,1928,
https://sk-rosa.ru/plastering-losino-petrovsky,200,https://sk-rosa.ru/plastering-losino-petrovsky,Штукатурка стен в Лосино-Петровском от 600 ₽/м² | ROSA,54,"Штукатурка дома в Лосино-Петровском от 600 ₽/м² перед отопительным сезоном. Тёплый контур, влажность кладки, просушка и очередность помещений.",142,Механизированная штукатурка стен в Лосино-Петровском,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",7,2,117906,1522,
https://sk-rosa.ru/plastering-lukhovitsy,200,https://sk-rosa.ru/plastering-lukhovitsy,Штукатурка стен в Луховицах от 600 ₽/м² | ROSA,46,"Машинная штукатурка стен в Луховицах: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",117,Механизированная штукатурка стен в Луховицах,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",8,2,123525,1916,
https://sk-rosa.ru/plastering-malakhovka,200,https://sk-rosa.ru/plastering-malakhovka,Штукатурка стен в Малаховке от 600 ₽/м² | ROSA,46,"Машинная штукатурка стен в Малаховке: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",117,Механизированная штукатурка стен в Малаховке,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",6,2,123578,1915,
https://sk-rosa.ru/plastering-monino,200,https://sk-rosa.ru/plastering-monino,Штукатурка стен в Монино от 600 ₽/м² | ROSA,43,"Машинная штукатурка стен в Монино: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",114,Механизированная штукатурка стен в Монино,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",11,2,123234,1915,
https://sk-rosa.ru/plastering-orekhovo-zuevo,200,https://sk-rosa.ru/plastering-orekhovo-zuevo,Штукатурка стен в Орехово-Зуево от 600 ₽/м² | ROSA,50,"Машинная штукатурка стен в Орехово-Зуево: гипсовая и цементная, по маякам. От 600 ₽/м², гарантия от 2 лет, договор и акт.",121,Механизированная штукатурка стен в Орехово-Зуево,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","AdministrativeArea; Answer; BreadcrumbList; City; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Offer; OpeningHoursSpecification; PostalAddress; Question; Service; ServiceChannel; UnitPriceSpecification; WebPage; WebSite; ['Organization', 'LocalBusiness', 'HomeAndConstructionBusiness']",8,2,124261,1930,
